reviewer_id,reviewer_skin_tone,reviewer_skin_type,reviewer_eye_color,reviewer_hair_color
32344707475,fair,dry,blue,blonde
27395134875,light,dry,hazel,auburn
2854914091,tan,combination,brown,black
5775743240,light,combination,brown,brown
2310652313,fair,dry,blue,blonde
399869272,light,dry,brown,black
33431975556,medium,normal,brown,brown
2578293276,fair,dry,brown,brown
2439939545,light,combination,green,blonde
5941573187,light,oily,brown,brown
7473407077,light,combination,brown,brown
6727115651,light,dry,blue,blonde
9794824386,fair,dry,blue,blonde
12923654370,light,combination,hazel,brown
35952148208,fair,dry,brown,brown
25283875211,light,combination,brown,blonde
5108767436,fair,dry,green,blonde
11902253580,light,dry,blue,blonde
44746035561,light,combination,blue,gray
5487048282,fairLight,normal,blue,auburn
8706937,fair,combination,brown,gray
1481231505,tan,normal,brown,blonde
22908861333,fair,combination,hazel,blonde
11537683922,light,combination,brown,brown
1584487475,fair,dry,blue,blonde
2301554352,light,combination,brown,black
9062494522,medium,combination,brown,black
30044862020,light,combination,brown,brown
6649982023,light,combination,brown,brown
5450121444,fair,normal,brown,blonde
5262840453,light,combination,brown,black
2121188462,fair,combination,brown,brown
9078954866,light,dry,blue,blonde
7775592711,light,combination,brown,brown
24486949963,fair,combination,blue,red
5438571235,light,combination,brown,brown
2859018060,light,normal,brown,black
2607410948,light,combination,brown,brown
5459963698,lightMedium,combination,hazel,black
5971931109,light,dry,brown,brown
11844154673,fair,dry,hazel,blonde
9245847635,light,dry,hazel,brown
21916181153,light,normal,hazel,blonde
7101217510,light,dry,brown,black
6692932638,light,combination,brown,black
1855802170,light,combination,brown,brown
5441955044,light,dry,green,red
39133448099,light,combination,brown,brown
2432231512,light,combination,hazel,brown
6394813647,tan,combination,brown,black
27656366364,light,combination,brown,black
10962696027,light,combination,blue,blonde
11818203753,fair,combination,brown,brown
44722571588,light,dry,brown,brown
12442827225,light,dry,brown,brown
5886022731,light,dry,blue,blonde
44715966252,medium,combination,brown,black
1299520784,light,combination,green,blonde
5257507996,light,dry,brown,brown
5856208939,fair,normal,brown,brown
5031840153,light,combination,brown,brown
23516685246,light,combination,brown,brown
34665098532,fair,dry,hazel,blonde
20817053881,lightMedium,normal,blue,blonde
27762223080,light,combination,brown,brown
2786603614,light,combination,brown,brown
22954021148,light,oily,green,blonde
1504294352,medium,dry,hazel,brown
1425225368,lightMedium,combination,brown,black
1823105556,light,combination,brown,brown
21138185117,light,combination,hazel,black
5575760621,light,combination,brown,brown
7152812727,fair,combination,green,brown
27437010166,light,combination,hazel,brown
5517913410,light,combination,brown,brown
20732487675,fair,combination,brown,brown
5728295801,light,dry,brown,brown
11476219419,light,combination,brown,black
7562322045,fair,combination,brown,black
8223136545,light,combination,hazel,brown
5086260030,fair,dry,blue,blonde
2122053064,lightMedium,combination,brown,brown
7193495210,lightMedium,dry,brown,brown
5239724187,light,normal,brown,brown
37968653595,light,combination,brown,black
8821118651,light,dry,green,blonde
11583322555,fair,dry,green,blonde
7681485695,lightMedium,dry,brown,black
2786604615,light,normal,blue,blonde
5361270943,light,combination,brown,brown
31376605679,lightMedium,dry,brown,blonde
8925004465,light,oily,brown,brown
35484510779,light,normal,brown,blonde
33893218708,medium,combination,brown,brown
47307370974,fair,normal,brown,brown
47307368970,tan,normal,brown,black
1354190971,light,combination,brown,red
46153645743,fair,dry,brown,brown
2300876761,light,oily,blue,blonde
1777493200,medium,normal,hazel,blonde
5871920089,light,combination,brown,brown
27898446819,light,combination,blue,brown
7628036902,light,oily,brown,brown
1701983010,fair,normal,brown,blonde
33494451894,light,normal,blue,brown
1411951938,light,combination,green,blonde
6679724905,tan,combination,brown,black
1727103306,light,combination,brown,brown
34195330316,light,combination,brown,brown
5093158930,light,dry,brown,black
6559720188,light,normal,brown,brown
23039443517,light,normal,brown,brown
25832610048,light,normal,blue,blonde
6663637970,light,dry,green,red
23083317723,light,dry,hazel,blonde
35968467256,fair,combination,green,blonde
44662141556,lightMedium,combination,brown,brown
2782859357,fair,combination,brown,brown
2495750839,lightMedium,normal,green,brown
25975155632,light,oily,brown,brown
1459232047,light,combination,green,brown
11202763838,medium,combination,brown,brown
5265321293,light,oily,brown,brown
2118236203,light,combination,brown,gray
1591931881,light,dry,green,blonde
7310055481,light,combination,brown,black
6647376559,light,dry,blue,blonde
1247326196,medium,combination,brown,black
2722660678,light,combination,brown,black
1775714377,light,combination,blue,blonde
47445552176,fair,oily,blue,brown
6924853454,fair,dry,blue,blonde
2558615768,fair,oily,blue,brunette
40879096436,lightMedium,combination,hazel,auburn
6248821712,fair,dry,brown,blonde
1481246254,medium,dry,blue,blonde
2349472617,lightMedium,combination,blue,blonde
2176484330,lightMedium,combination,brown,black
1471370638,light,normal,brown,black
8707751316,lightMedium,normal,hazel,auburn
5939186271,mediumTan,combination,brown,black
1071472538,deep,combination,brown,black
8468709218,mediumTan,dry,brown,brown
5552532318,light,oily,hazel,blonde
8156287209,light,combination,blue,black
8119486828,light,combination,brown,brown
7387748157,light,combination,brown,brown
35292892958,light,combination,brown,brown
45613148882,light,combination,brown,brown
1349925363,light,combination,brown,brown
8003189073,light,combination,green,brown
1324812132,light,combination,brown,brown
40150434751,light,combination,brown,brown
21121374612,light,combination,brown,brown
1110384406,light,combination,brown,black
5820257459,light,dry,brown,brown
2205579264,light,combination,blue,brown
1016774052,light,combination,brown,brown
23540022185,light,normal,brown,blonde
1373540333,light,dry,blue,blonde
9062289338,light,combination,brown,brown
7372110912,fair,combination,brown,black
1935293639,light,combination,brown,brown
1328795502,light,dry,brown,brown
1627742786,fair,normal,blue,blonde
11120453198,light,dry,brown,black
2743855439,medium,combination,brown,black
35991899541,medium,normal,brown,brown
36013632426,light,oily,blue,blonde
5921985365,light,combination,hazel,black
7399615203,fair,combination,blue,brown
27517179462,light,combination,brown,brown
24044864570,light,combination,brown,brown
5696545301,light,normal,blue,blonde
34280819755,lightMedium,dry,hazel,black
2317467815,fairLight,combination,brown,brown
29949268677,lightMedium,dry,brown,black
44890109846,light,combination,brown,brown
29082250247,light,dry,green,blonde
32469489915,fair,combination,green,brown
27128561062,lightMedium,normal,hazel,brown
11433462964,fair,oily,hazel,brown
21179560378,fair,normal,Grey,brown
34798217071,light,oily,brown,brown
22773944621,fairLight,combination,blue,brown
36747572541,light,combination,hazel,blonde
1737994390,fair,combination,Grey,blonde
2839728526,fair,dry,brown,brown
26380366193,medium,normal,brown,brown
33362731749,fairLight,combination,hazel,brown
33123294991,rich,normal,brown,brown
26502355189,light,normal,hazel,blonde
27250595495,lightMedium,combination,brown,black
2302531146,fair,dry,blue,blonde
1675412075,medium,combination,brown,brown
12649168884,mediumTan,combination,brown,black
28979818647,fairLight,dry,brown,black
27833412629,fair,oily,hazel,blonde
10235089528,light,combination,brown,brown
8297640948,light,combination,brown,black
1829551946,fair,combination,blue,brown
9669420225,mediumTan,combination,brown,brown
5562002046,light,combination,brown,brown
27536829738,lightMedium,combination,brown,brown
5247677632,light,combination,brown,blonde
10829403412,lightMedium,normal,brown,blonde
26366284997,light,oily,hazel,brown
10154309137,fair,combination,green,blonde
11024425596,tan,oily,brown,black
24113102011,medium,dry,brown,brown
26210679857,light,normal,brown,black
6157810748,medium,normal,brown,black
22728070583,lightMedium,oily,hazel,brown
20766714087,tan,dry,brown,black
25752283984,lightMedium,combination,brown,black
1397651739,lightMedium,oily,green,blonde
21922021581,fair,combination,brown,brown
1925961721,lightMedium,combination,brown,auburn
25315681131,light,normal,brown,black
1869980623,lightMedium,combination,brown,blonde
22529682291,light,combination,blue,brown
12132612440,lightMedium,normal,hazel,brown
7252761421,lightMedium,combination,blue,blonde
23201594549,light,normal,green,black
6996542019,medium,combination,brown,black
7216590172,lightMedium,combination,blue,brown
7674214188,light,oily,hazel,blonde
6952197061,fair,dry,blue,blonde
10774163078,fair,combination,hazel,brown
1914265875,lightMedium,combination,brown,brown
7911100739,fair,oily,green,brown
5400847276,fair,combination,hazel,brown
1448904229,light,combination,brown,brown
7412787609,lightMedium,combination,hazel,auburn
9980290429,fair,dry,green,blonde
8442418764,lightMedium,dry,brown,brown
6599606282,lightMedium,combination,brown,brown
10051841717,light,oily,Grey,blonde
11581361541,light,normal,blue,blonde
20246060997,light,oily,hazel,brown
5775711381,fairLight,dry,blue,brown
21864916394,lightMedium,dry,blue,blonde
1852572044,lightMedium,combination,brown,brown
22693391446,light,normal,green,brown
12896895331,deep,combination,brown,black
1158610115,fairLight,dry,brown,brown
9572994256,fair,normal,green,blonde
2035645806,lightMedium,oily,brown,brown
9245847848,fair,combination,green,red
22870460422,light,combination,blue,brown
6348804008,fairLight,combination,blue,black
9020207133,deep,oily,brown,black
10468034539,fair,combination,blue,brown
6739339383,fair,combination,brown,brown
11652986429,lightMedium,combination,brown,brown
22473815344,lightMedium,combination,brown,brown
22258932829,lightMedium,combination,brown,black
22463728935,fairLight,dry,blue,brown
22443853835,fair,combination,blue,brown
22563118866,medium,combination,brown,black
7194205024,light,dry,brown,brown
22001238968,medium,oily,brown,black
9977505917,fairLight,combination,brown,brown
1239400683,light,dry,blue,blonde
9313815980,lightMedium,combination,brown,brown
6693609632,tan,combination,brown,black
1069980601,lightMedium,oily,green,brown
21950303942,tan,combination,brown,brown
6059988135,light,combination,brown,brown
7147559496,fair,combination,green,brown
11184268001,fair,combination,blue,brown
20920083429,light,combination,blue,blonde
12280515490,light,dry,brown,brown
21767830124,light,normal,blue,blonde
1176918415,mediumTan,oily,brown,black
7463094599,deep,combination,brown,black
7128361458,rich,dry,brown,black
1722105818,light,combination,brown,black
6999486051,light,dry,brown,brown
5486453785,fairLight,combination,blue,blonde
2665826911,fairLight,combination,hazel,brown
7938877683,mediumTan,oily,brown,brown
20961443433,fair,oily,green,brown
8428526503,fairLight,dry,Grey,brown
8270890167,fair,combination,blue,blonde
6841160001,fair,combination,brown,brown
9262004910,lightMedium,normal,brown,brown
21168766810,fair,dry,hazel,brown
2390102070,light,combination,brown,black
21143263970,fair,combination,brown,brown
34361651791,light,combination,blue,blonde
45143924316,light,dry,hazel,brown
44545161532,olive,combination,brown,brunette
33478028163,deep,oily,brown,brown
35453877597,light,normal,hazel,blonde
10160624721,lightMedium,combination,brown,blonde
10021211292,mediumTan,dry,brown,black
39695301686,tan,combination,brown,red
2779607532,tan,combination,brown,black
21231034197,deep,normal,brown,black
5958491151,light,combination,hazel,brown
32395109374,light,combination,brown,brown
22075367154,rich,combination,brown,black
1612670051,light,dry,brown,brown
30506425019,mediumTan,combination,brown,brown
12601063261,lightMedium,dry,brown,black
36278864245,medium,combination,brown,brown
9261781745,fair,dry,brown,brown
12568009087,lightMedium,combination,brown,black
1940242592,light,dry,green,blonde
1821621850,lightMedium,combination,brown,brown
9113416345,light,combination,brown,brown
24252174249,fair,combination,brown,black
7011389047,lightMedium,combination,hazel,brown
5056916828,lightMedium,dry,brown,brown
1479632914,deep,dry,hazel,black
33149462524,deep,combination,brown,black
27812007167,fair,normal,brown,brown
1293780078,light,dry,brown,brown
1775973800,lightMedium,dry,blue,blonde
30389272513,lightMedium,combination,brown,brown
5973499484,fair,normal,brown,blonde
9771636625,fair,combination,hazel,brown
8792282096,lightMedium,normal,brown,blonde
6317807473,lightMedium,combination,brown,brown
28819314878,light,combination,hazel,black
30022491139,light,combination,brown,brown
24742272723,lightMedium,combination,blue,brown
11024401929,rich,combination,brown,black
10575403473,fair,combination,hazel,brown
25762003521,light,combination,brown,brown
1816216735,lightMedium,combination,brown,auburn
6594168521,light,oily,blue,blonde
6303211387,medium,combination,brown,blonde
23557411954,fair,combination,blue,brown
21902648035,lightMedium,dry,brown,black
8732210887,lightMedium,combination,hazel,brown
27435718427,medium,combination,brown,red
24105841893,medium,combination,brown,black
23587674095,light,combination,brown,brown
23041126711,mediumTan,combination,brown,black
12019801044,fair,dry,blue,blonde
27102362461,medium,normal,brown,black
10342903100,light,normal,brown,black
2132914548,lightMedium,combination,blue,brown
25829864508,medium,combination,brown,blonde
7109389714,fair,combination,brown,black
6655070663,fair,dry,hazel,brown
6709358567,light,dry,brown,brown
6364846072,medium,normal,brown,black
9313764103,lightMedium,combination,brown,brown
23933642291,lightMedium,normal,hazel,brown
2186622242,lightMedium,normal,hazel,brown
24494525494,deep,dry,brown,black
1732842357,lightMedium,oily,brown,black
5401965103,fairLight,combination,hazel,brown
24879805328,tan,dry,brown,black
8667112228,light,oily,hazel,brown
25588174479,lightMedium,combination,brown,brown
2011393198,medium,normal,brown,black
11584080319,light,oily,brown,brown
12009848548,fair,combination,brown,brown
11408534127,fairLight,dry,green,blonde
23962286947,fair,normal,brown,brown
5196515965,light,combination,hazel,blonde
11034525076,lightMedium,combination,brown,brown
5596751969,tan,combination,brown,black
6802785701,light,combination,green,blonde
21216437923,light,combination,brown,brown
1589734208,light,normal,green,blonde
12907651370,fairLight,oily,green,brown
1532151625,fairLight,combination,hazel,brown
1369771359,deep,oily,brown,black
9587249118,fair,combination,blue,gray
9042967324,lightMedium,combination,brown,brown
8924122689,light,combination,blue,brown
22197675892,fair,combination,brown,black
23704560802,lightMedium,combination,hazel,brown
23688561699,lightMedium,normal,brown,brown
22367140640,lightMedium,combination,brown,brown
950447994,fairLight,dry,blue,blonde
21685295144,fairLight,dry,hazel,red
23556277971,mediumTan,combination,brown,auburn
11663539660,tan,oily,brown,brown
22129457164,tan,oily,brown,black
23284965148,lightMedium,normal,brown,auburn
7448889424,fair,combination,brown,black
23299041875,mediumTan,combination,brown,brown
5216488352,lightMedium,combination,brown,brown
22708945204,fair,dry,Grey,brown
11469376635,tan,dry,brown,auburn
9959043420,lightMedium,combination,brown,black
21662735302,tan,combination,brown,black
11118217101,lightMedium,combination,brown,black
22404728218,light,dry,blue,blonde
8412903205,lightMedium,combination,green,blonde
1169572024,fairLight,combination,blue,auburn
10354771209,fairLight,dry,green,brown
10206523077,fair,combination,green,brown
10223056733,medium,combination,brown,black
20120842434,tan,combination,brown,brown
2726390544,light,oily,blue,brown
23073903533,light,normal,green,blonde
1554523244,light,normal,green,blonde
2853785219,light,normal,brown,brown
5292465750,mediumTan,combination,brown,brown
6591437326,light,combination,hazel,brown
5971133241,fair,normal,blue,brown
5798767533,lightMedium,combination,brown,brown
36180902622,light,dry,brown,blonde
9397031146,tan,oily,brown,black
34603003467,lightMedium,dry,brown,brown
25370461130,tan,combination,brown,black
22389226354,fair,oily,green,brown
1156294350,light,combination,hazel,brown
2824711052,lightMedium,combination,brown,black
11458157956,lightMedium,combination,brown,brown
1374260595,fair,oily,blue,brown
6164742693,rich,normal,brown,black
22789861814,light,combination,brown,brown
8728736776,fair,dry,green,blonde
5867741383,fair,dry,blue,auburn
27766694108,fair,normal,green,brown
944394894,lightMedium,combination,hazel,blonde
12421869435,fairLight,dry,blue,blonde
23043173906,fairLight,combination,blue,brown
6891604924,light,dry,brown,auburn
1706682049,tan,dry,brown,black
8302592332,light,combination,blue,brown
2801400137,medium,combination,brown,brown
26287606293,light,oily,brown,black
1347487372,lightMedium,dry,blue,brown
8644337518,lightMedium,oily,brown,brown
2123875883,lightMedium,combination,brown,brown
11244269860,fair,combination,blue,red
1155889244,light,oily,brown,brown
7553861165,mediumTan,normal,brown,brown
8306832864,medium,combination,brown,black
24886380729,light,combination,green,blonde
810269222,fairLight,combination,blue,blonde
21336251047,tan,combination,brown,black
21829192248,fair,oily,blue,blonde
11923655046,lightMedium,dry,brown,black
2738352749,medium,combination,brown,brown
6162389674,lightMedium,combination,hazel,brown
1383922458,lightMedium,combination,brown,black
6281597449,medium,combination,brown,brown
1559712224,medium,normal,brown,black
394767519,fair,dry,brown,gray
2269148116,fair,dry,hazel,blonde
1337358952,lightMedium,oily,green,blonde
10121802277,light,combination,brown,blonde
11063387358,light,combination,brown,brown
5097726322,fair,oily,green,blonde
21312190312,lightMedium,combination,hazel,brown
6298706900,medium,normal,brown,black
5635644549,light,normal,blue,blonde
11410502857,light,dry,hazel,blonde
8530025538,light,combination,brown,brown
1537906050,medium,oily,green,brown
21634545381,deep,oily,brown,brown
8051971634,lightMedium,combination,brown,brown
9212494702,light,oily,brown,black
22133581043,fairLight,combination,blue,black
5473122649,fairLight,combination,hazel,brown
1568073917,fair,oily,green,blonde
7299341450,light,combination,brown,blonde
22278920056,fair,dry,blue,blonde
22230796981,light,normal,green,blonde
6230169761,fair,combination,green,brown
8942216622,fairLight,combination,green,blonde
7592404500,light,combination,brown,brown
5292217268,fairLight,combination,brown,blonde
6233815360,fairLight,oily,brown,brown
21712227986,lightMedium,dry,brown,brown
5631206824,light,normal,brown,brown
9272686279,tan,combination,brown,black
5254182982,lightMedium,combination,blue,black
12240004958,light,combination,green,brown
8752526890,light,normal,hazel,brown
10179476090,lightMedium,normal,blue,blonde
10499811842,lightMedium,dry,hazel,auburn
8242681335,fairLight,combination,blue,brown
9083203228,lightMedium,normal,brown,brown
20097748504,medium,oily,brown,brown
11064755702,tan,oily,brown,black
6913397771,tan,combination,brown,brown
8188778352,fair,dry,hazel,blonde
6482405089,fair,combination,blue,brown
1606523895,lightMedium,combination,brown,brown
12238571451,tan,combination,brown,brown
22902707941,medium,combination,brown,black
25510228100,deep,combination,brown,brown
1564014066,lightMedium,oily,brown,blonde
11707831527,rich,combination,brown,black
7576030646,fair,combination,blue,brown
8790574298,lightMedium,combination,green,blonde
5238243122,deep,combination,brown,black
8914582930,medium,oily,hazel,brown
26384090866,light,normal,blue,blonde
22967201559,fairLight,combination,blue,brown
2501974551,light,combination,hazel,brown
22622792896,lightMedium,combination,brown,brown
6540209208,lightMedium,combination,green,blonde
2525493010,lightMedium,combination,green,brown
26359916657,fair,combination,blue,blonde
7694800890,fair,oily,hazel,brown
10595917730,fairLight,combination,green,blonde
6664027491,mediumTan,oily,hazel,brown
6734437051,lightMedium,dry,blue,blonde
25527265962,fair,combination,brown,blonde
21572381635,mediumTan,combination,brown,brown
1912025243,light,combination,brown,black
1536674156,fair,combination,brown,brown
2467253532,lightMedium,normal,blue,blonde
5974727778,deep,oily,brown,black
12034464464,lightMedium,combination,brown,black
20625280548,fair,oily,blue,blonde
10725120334,fairLight,oily,green,brown
5727806886,lightMedium,oily,brown,brown
11869968983,medium,dry,brown,brown
9462082965,lightMedium,combination,brown,black
9456995800,lightMedium,oily,hazel,brown
7091919491,fair,combination,blue,blonde
10176061106,lightMedium,normal,brown,brown
5425331811,fairLight,normal,blue,blonde
2789303198,light,oily,brown,brown
22032668873,light,oily,blue,blonde
8742384325,fair,combination,brown,black
6217086675,light,dry,brown,brown
22195966599,fairLight,oily,blue,blonde
1481236097,lightMedium,combination,hazel,brown
9797421770,fairLight,combination,hazel,blonde
1265498138,mediumTan,normal,brown,black
6486945086,tan,combination,brown,black
6380080131,deep,normal,brown,black
1775485829,light,oily,blue,blonde
6291918466,medium,normal,blue,blonde
7550345132,lightMedium,combination,brown,black
10509148302,fair,dry,blue,brown
21153277093,fair,oily,green,brown
6942286839,lightMedium,normal,green,blonde
1946373807,lightMedium,dry,brown,brown
8797143009,light,oily,blue,brown
1494722809,fair,combination,brown,brown
1863333151,lightMedium,dry,hazel,brown
10097250935,fair,oily,hazel,red
6977135300,fair,oily,green,black
5115333177,medium,oily,brown,brown
10481770940,mediumTan,oily,brown,brown
21770383086,fairLight,normal,blue,brown
11624047955,light,oily,brown,brown
21146295995,light,combination,green,brown
8664536519,lightMedium,combination,brown,brown
7770185909,fair,oily,brown,brown
7208595128,lightMedium,dry,green,blonde
1867073309,lightMedium,normal,brown,brown
6248226566,fair,dry,hazel,blonde
6075305987,fair,combination,hazel,black
21466939797,light,dry,brown,brown
1439432859,fair,dry,brown,brown
6079229506,lightMedium,oily,brown,black
9313795690,mediumTan,oily,brown,black
10035199577,deep,combination,brown,auburn
1282972520,fair,combination,hazel,blonde
2210061361,light,combination,hazel,black
22737692183,fair,combination,green,blonde
23313271630,tan,dry,brown,black
8666186747,mediumTan,dry,brown,brown
7891477291,light,combination,green,brown
1152137964,fair,combination,green,brown
10350180784,mediumTan,oily,brown,black
10900062112,rich,oily,brown,black
25301659001,light,dry,blue,auburn
9470385279,fairLight,oily,green,brown
8315068853,mediumTan,oily,brown,black
566069986,light,dry,hazel,brown
23351448878,lightMedium,normal,green,brown
1588782119,rich,combination,brown,black
7241587635,light,dry,hazel,brown
5320644567,fair,combination,hazel,blonde
5826964262,lightMedium,combination,Grey,blonde
6999848768,fair,combination,green,blonde
8523184028,fair,combination,brown,brown
11062366089,mediumTan,dry,brown,brown
2662991749,fair,oily,blue,brown
23293506474,medium,combination,brown,brown
7085564209,fairLight,dry,hazel,auburn
23430824513,lightMedium,dry,hazel,brown
8090282685,medium,combination,brown,black
1530290681,light,combination,brown,black
5121446639,lightMedium,combination,green,brown
22210188194,fair,combination,hazel,blonde
12261916507,fair,combination,hazel,blonde
8708306664,fairLight,dry,blue,blonde
11837589965,light,oily,hazel,blonde
2128891661,fair,combination,blue,brown
11190338874,light,oily,brown,black
22812190486,light,combination,brown,auburn
5139842360,light,combination,brown,blonde
6742019966,tan,combination,brown,black
1396808800,fair,combination,blue,blonde
6890118218,tan,oily,brown,black
5531020596,lightMedium,combination,hazel,brown
5592323318,lightMedium,combination,brown,brown
6448355317,fair,dry,blue,auburn
5543624635,mediumTan,combination,brown,brown
6150458104,lightMedium,dry,brown,brown
22220442356,lightMedium,combination,brown,brown
2468068645,light,combination,green,blonde
1507962872,rich,combination,brown,black
5201958496,fair,oily,blue,brown
6783633972,medium,dry,brown,black
11391444406,lightMedium,combination,hazel,brown
6666636774,fair,combination,green,blonde
11063788641,tan,combination,brown,brown
5320649173,light,combination,brown,blonde
937745289,light,combination,brown,brown
9331072218,deep,dry,brown,brown
22313664007,lightMedium,combination,green,brown
1035094914,fair,combination,blue,red
190068697,lightMedium,combination,blue,brown
12404746970,fair,dry,green,blonde
6739953782,medium,dry,brown,brown
8844587930,rich,combination,brown,brown
8067175953,fair,dry,green,brown
12457510369,medium,dry,brown,black
8147543370,fair,combination,hazel,blonde
1382254522,light,combination,green,blonde
25046183531,light,combination,hazel,red
6992680902,fair,combination,blue,blonde
6676498030,fairLight,oily,brown,blonde
10542120219,light,combination,brown,brown
12803547299,medium,combination,brown,brown
6553980592,mediumTan,oily,brown,black
21361049434,light,combination,blue,blonde
9259418708,deep,combination,brown,brown
24939626897,deep,combination,brown,black
6960069549,fair,combination,brown,brown
12619014825,medium,combination,brown,brown
9431193395,mediumTan,normal,brown,black
10191935634,rich,oily,brown,black
25204757354,mediumTan,combination,brown,black
1533023696,fair,oily,brown,brown
6236390023,light,combination,green,brown
7641468613,fair,combination,blue,blonde
25632281910,fair,dry,blue,brown
8836965792,mediumTan,dry,brown,brown
10651857922,fair,combination,brown,brown
22172905354,tan,combination,brown,brown
24887522156,light,combination,brown,black
7288237722,lightMedium,combination,brown,brown
5996764924,fair,combination,blue,blonde
1554134838,light,normal,blue,brown
24345801180,fair,combination,brown,brown
5446330640,light,combination,blue,blonde
23551338835,light,dry,brown,brown
12569045505,lightMedium,dry,brown,blonde
2741950821,light,combination,Grey,brown
6393057174,fairLight,combination,green,brown
22041229111,lightMedium,dry,brown,brown
2211320121,light,combination,green,blonde
1697114899,lightMedium,normal,brown,brown
21837886325,fairLight,oily,brown,brown
8022221927,fairLight,dry,brown,blonde
11773434465,fair,normal,blue,brown
5208494727,light,combination,green,blonde
7461439162,deep,combination,brown,brown
8146724509,fair,normal,hazel,brown
5941359895,light,normal,blue,blonde
1595812451,mediumTan,combination,brown,black
903703050,fair,combination,brown,brown
12938598235,medium,combination,brown,brown
9247422248,light,combination,green,black
11849246156,mediumTan,combination,hazel,brown
5467597535,fairLight,combination,blue,red
2711859806,lightMedium,combination,brown,brown
11189152136,tan,combination,brown,black
6961772883,medium,oily,brown,black
11047843696,tan,oily,brown,black
5231634101,light,combination,blue,blonde
1329571438,light,combination,brown,brown
2066020596,fair,combination,blue,blonde
12989899386,mediumTan,combination,hazel,brown
2150959641,fairLight,combination,brown,brown
8246664336,light,combination,green,red
1930836535,lightMedium,combination,green,blonde
5456917885,light,dry,brown,brown
13075361584,mediumTan,combination,brown,black
5797702411,light,oily,brown,blonde
1701266265,lightMedium,normal,green,black
35636546107,light,combination,blue,blonde
517868142,light,normal,blue,brown
7271323346,lightMedium,combination,brown,brown
27996762641,light,combination,green,brown
5243767411,light,dry,blue,blonde
7801408363,medium,combination,brown,black
10891076976,mediumTan,combination,brown,black
28080473299,tan,dry,brown,brown
30860715443,medium,combination,hazel,brown
29757329256,light,normal,hazel,black
1505883925,fair,combination,green,brown
25071525989,medium,oily,brown,brown
1649463339,deep,combination,brown,brown
5122446019,light,combination,brown,brown
1527653943,lightMedium,normal,brown,brown
22196961845,fair,combination,hazel,blonde
22318745756,deep,combination,brown,black
10334869334,light,normal,green,brown
10191076213,light,combination,Grey,auburn
24718404581,medium,combination,brown,brown
1770780500,light,combination,brown,brown
8683442476,fair,dry,brown,brown
23876850651,mediumTan,combination,brown,black
7575855780,lightMedium,normal,brown,brown
8047446208,light,combination,blue,blonde
975073808,lightMedium,oily,blue,blonde
12796088891,fair,dry,blue,blonde
5562958604,deep,dry,brown,brown
1008658693,light,combination,brown,auburn
22153120891,light,combination,blue,blonde
5782215233,fair,combination,blue,blonde
6765549552,light,dry,brown,brown
1535632363,lightMedium,normal,green,brown
8214387376,lightMedium,combination,brown,black
20098741839,light,combination,hazel,blonde
22486361795,tan,combination,brown,black
10069462046,light,combination,brown,brown
11820149035,rich,combination,brown,black
21166626547,mediumTan,combination,brown,brown
2111913228,lightMedium,oily,brown,brown
953066949,lightMedium,dry,hazel,blonde
6296813624,fair,combination,brown,brown
5940674003,fairLight,oily,blue,brown
7378664045,fair,oily,green,blonde
1338153558,fair,normal,hazel,brown
7306585880,lightMedium,combination,blue,brown
2285673710,fair,combination,blue,brown
5053438185,fairLight,combination,hazel,brown
1666272668,fair,combination,green,auburn
9328828361,fairLight,oily,brown,brown
1435880003,fair,combination,brown,red
2243444835,tan,combination,brown,black
8153746815,lightMedium,normal,brown,brown
5120512793,lightMedium,combination,brown,brown
12327549707,light,oily,green,brown
9321187921,medium,normal,brown,black
21972950351,medium,combination,brown,brown
45035708983,fairLight,normal,blue,blonde
1515931062,fair,combination,blue,blonde
1453516693,light,combination,brown,brown
39459250888,lightMedium,oily,brown,brown
31092969997,light,combination,hazel,brown
40729644776,light,dry,blue,blonde
39295240822,lightMedium,normal,brown,brown
10665249542,fair,oily,blue,brown
38617820678,light,combination,hazel,brown
36400311598,light,combination,brown,brown
8328296263,fair,dry,brown,brown
35683992922,light,normal,brown,brown
1760543232,fair,combination,green,blonde
33022375251,fair,combination,brown,brown
31062001167,lightMedium,combination,brown,auburn
32440082149,mediumTan,oily,brown,black
31209698687,fair,dry,hazel,brown
2367833246,light,normal,brown,brown
28454699666,fair,combination,brown,blonde
5988080024,medium,combination,brown,brown
1325110075,lightMedium,dry,blue,blonde
13035646138,light,combination,brown,brown
20851507735,light,combination,brown,brown
7448839089,lightMedium,combination,brown,brown
11590951802,light,dry,brown,brown
25908121396,fair,combination,brown,brown
26126876429,deep,combination,brown,brown
8664490976,light,combination,brown,brown
9794709950,mediumTan,oily,hazel,brown
26503720141,fair,combination,green,brown
26247657850,medium,combination,brown,blonde
21662656259,light,combination,brown,brown
24422852794,lightMedium,combination,brown,brown
6409641909,mediumTan,combination,brown,brown
25998354977,fair,combination,green,blonde
6212806560,fairLight,normal,green,blonde
7497996791,lightMedium,dry,brown,brown
12114522196,deep,oily,brown,black
9562229439,lightMedium,combination,brown,black
24493897403,light,oily,blue,blonde
20670425291,fair,combination,blue,brown
6234516944,medium,dry,brown,brown
24515742995,light,dry,green,blonde
12477919450,lightMedium,oily,green,blonde
1568755148,mediumTan,normal,brown,brown
9605767151,fair,combination,green,black
